year_month,PCODE,ndvi_mean
2011-10,ML0702,0.11436092333333332
2011-10,ML0703,0.16069047666666667
2011-10,ML08,0.110508622
2011-10,ML0801,0.11196396800000001
2011-10,ML0802,0.12739250666666666
2011-10,ML0803,0.10567765333333333
2011-10,ML0804,0.11241164199999999
2011-10,ML09,0.37779628000000004
2011-10,ML0901,0.37779628000000004
2011-10,ML1004,0.13543264333333335
2011-11,ML01,0.4007249466666667
2011-11,ML0101,0.43968719666666667
2011-11,ML0102,0.2941967366666667
2011-11,ML0103,0.31911086666666666
2011-11,ML0104,0.56850192
2011-11,ML0105,0.4692584166666667
2011-11,ML0106,0.2473577366666667
2011-11,ML0107,0.24453621
2011-11,ML02,0.34483695
2011-11,ML0201,0.30056916333333333
2011-11,ML0202,0.41997649333333337
2011-11,ML0203,0.5318545266666667
2011-11,ML0204,0.45239678333333333
2011-11,ML0205,0.3198696833333334
2011-11,ML0206,0.35824845
2011-11,ML0207,0.24714282666666665
2011-11,ML03,0.5155220466666667
2011-11,ML0301,0.5449131666666667
2011-11,ML0302,0.5652757133333334
2011-11,ML0303,0.5729849800000001
2011-11,ML0304,0.3976507566666667
2011-11,ML0305,0.5116884533333333
2011-11,ML0306,0.56498529
2011-11,ML0307,0.3897856066666667
2011-11,ML04,0.2862766266666667
2011-11,ML0401,0.34892649333333337
2011-11,ML0402,0.34484632
2011-11,ML0403,0.2567616166666667
2011-11,ML0404,0.24114188666666667
2011-11,ML0405,0.3005934333333333
2011-11,ML0406,0.29227219
2011-11,ML0407,0.29611820666666666
2011-11,ML05,0.2387821333333333
2011-11,ML0501,0.24418206666666667
2011-11,ML0502,0.26141386666666666
2011-11,ML0503,0.30133714666666667
2011-11,ML0504,0.19343393666666664
2011-11,ML0505,0.2236810233333333
2011-11,ML0506,0.29315953333333333
2011-11,ML0507,0.2747463833333333
2011-11,ML0508,0.22858820333333332
2011-11,ML06,0.11040798133333334
2011-11,ML0601,0.17357461666666665
2011-11,ML0602,0.10956865166666667
2011-11,ML0603,0.16071027666666668
2011-11,ML0604,0.16433704666666668
2011-11,ML0605,0.10270355166666667
2011-11,ML07,0.13165833666666668
2011-11,ML0701,0.15254151666666668
2011-11,ML0702,0.11372273666666667
2011-11,ML0703,0.14646938
2011-11,ML08,0.10980121333333333
2011-11,ML0801,0.11125635
2011-11,ML0802,0.123725468
2011-11,ML0803,0.10540528933333333
2011-11,ML0804,0.11239853466666666
2011-11,ML09,0.29350739333333337
2011-11,ML0901,0.29350739333333337
2011-11,ML1004,0.12874793333333334
2011-12,ML01,0.31108748
2011-12,ML0101,0.32359956666666667
2011-12,ML0102,0.24493931000000002
2011-12,ML0103,0.2576097733333333
2011-12,ML0104,0.4281031733333333
2011-12,ML0105,0.35807552000000004
2011-12,ML0106,0.21296075333333334
2011-12,ML0107,0.20836162
2011-12,ML02,0.28588708
2011-12,ML0201,0.26041732333333334
2011-12,ML0202,0.3351976366666667
2011-12,ML0203,0.40817364
2011-12,ML0204,0.3521011766666667
2011-12,ML0205,0.27038857666666666
2011-12,ML0206,0.2939297166666666
2011-12,ML0207,0.22311728333333333
2011-12,ML03,0.40654175
2011-12,ML0301,0.42496365999999997
2011-12,ML0302,0.4416498833333333
2011-12,ML0303,0.4500537
2011-12,ML0304,0.32229198
2011-12,ML0305,0.40434919333333336
2011-12,ML0306,0.44488782
2011-12,ML0307,0.3157148166666666
2011-12,ML04,0.24655285666666668
2011-12,ML0401,0.28768405333333336
2011-12,ML0402,0.2859078133333333
2011-12,ML0403,0.22317767
2011-12,ML0404,0.21683419
2011-12,ML0405,0.25079275
2011-12,ML0406,0.25191774333333333
2011-12,ML0407,0.2574914066666667
2011-12,ML05,0.21467825666666665
2011-12,ML0501,0.21953560000000003
2011-12,ML0502,0.23279760333333333
2011-12,ML0503,0.24957071
2011-12,ML0504,0.17918658
2011-12,ML0505,0.20284158666666666
2011-12,ML0506,0.2518368966666667
2011-12,ML0507,0.24506977666666666
2011-12,ML0508,0.21529301666666667
2011-12,ML06,0.109291133
2011-12,ML0601,0.16759696666666665
2011-12,ML0602,0.10797470366666667
2011-12,ML0603,0.15449427333333332
2011-12,ML0604,0.1578986033333333
2011-12,ML0605,0.10254229466666666
2011-12,ML07,0.12855854333333336
2011-12,ML0701,0.14471427333333334
2011-12,ML0702,0.11256235966666667
2011-12,ML0703,0.14128710666666666
2011-12,ML08,0.10958241666666667
2011-12,ML0801,0.11116965333333333
2011-12,ML0802,0.12274055700000001
2011-12,ML0803,0.10524476
2011-12,ML0804,0.11241279
2011-12,ML09,0.24311852
2011-12,ML0901,0.24311852
2011-12,ML1004,0.12691518999999998
2012-01,ML01,0.2603388266666667
2012-01,ML0101,0.2661745233333333
2012-01,ML0102,0.22391810333333337
2012-01,ML0103,0.22939439000000003
2012-01,ML0104,0.32333743666666664
2012-01,ML0105,0.2928311966666666
2012-01,ML0106,0.19728215999999998
2012-01,ML0107,0.19211097666666666
2012-01,ML02,0.25116116666666666
2012-01,ML0201,0.24026586333333333
2012-01,ML0202,0.28811047333333334
2012-01,ML0203,0.31711069333333336
2012-01,ML0204,0.28734857
2012-01,ML0205,0.24656497999999996
2012-01,ML0206,0.26116941
2012-01,ML0207,0.20987977
2012-01,ML03,0.32861609333333336
2012-01,ML0301,0.3353384466666667
2012-01,ML0302,0.35138124
2012-01,ML0303,0.3517049833333334
2012-01,ML0304,0.2812093033333333
2012-01,ML0305,0.32806776
2012-01,ML0306,0.3550093
2012-01,ML0307,0.27939541
2012-01,ML04,0.22695758333333335
2012-01,ML0401,0.2610587933333333
2012-01,ML0402,0.25631626999999996
2012-01,ML0403,0.20824694
2012-01,ML0404,0.20285023666666668
2012-01,ML0405,0.22765470666666668
2012-01,ML0406,0.23079593666666667
2012-01,ML0407,0.24108503666666667
2012-01,ML05,0.19841002
2012-01,ML0501,0.20865112333333333
2012-01,ML0502,0.22021450333333334
2012-01,ML0503,0.22014076999999999
2012-01,ML0504,0.17354743666666664
2012-01,ML0505,0.19455905666666665
2012-01,ML0506,0.21226214
2012-01,ML0507,0.21718029000000003
2012-01,ML0508,0.19531317666666667
2012-01,ML06,0.109208493
2012-01,ML0601,0.16237878333333333
2012-01,ML0602,0.10814071800000001
2012-01,ML0603,0.15287955
2012-01,ML0604,0.15509535
2012-01,ML0605,0.10267005333333334
2012-01,ML07,0.12928832
2012-01,ML0701,0.14588857333333333
2012-01,ML0702,0.11310160200000001
2012-01,ML0703,0.14251289
2012-01,ML08,0.10979431499999999
2012-01,ML0801,0.11157642000000001
2012-01,ML0802,0.12358750333333335
2012-01,ML0803,0.10527133333333333
2012-01,ML0804,0.11259020666666668
2012-01,ML09,0.21577036333333333
2012-01,ML0901,0.21577036333333333
2012-01,ML1004,0.12739563333333334
2012-02,ML01,0.23262720666666667
2012-02,ML0101,0.23884601333333333
2012-02,ML0102,0.20797839666666665
2012-02,ML0103,0.21189894333333334
2012-02,ML0104,0.27560522000000004
2012-02,ML0105,0.25458533333333333
2012-02,ML0106,0.18757990666666666
2012-02,ML0107,0.18149729
2012-02,ML02,0.22826203
2012-02,ML0201,0.22198796
2012-02,ML0202,0.2605029933333333
2012-02,ML0203,0.2722928066666667
2012-02,ML0204,0.25094415666666664
2012-02,ML0205,0.22622677666666666
2012-02,ML0206,0.23846836999999999
2012-02,ML0207,0.19726036000000002
2012-02,ML03,0.2980439833333333
2012-02,ML0301,0.30305922333333335
2012-02,ML0302,0.32896409666666665
2012-02,ML0303,0.32136576333333333
2012-02,ML0304,0.25194251666666667
2012-02,ML0305,0.29306529
2012-02,ML0306,0.32726707
2012-02,ML0307,0.25284313666666663
2012-02,ML04,0.21076529666666666
2012-02,ML0401,0.24253499
2012-02,ML0402,0.23532831333333334
2012-02,ML0403,0.19492003000000002
2012-02,ML0404,0.19172124333333332
2012-02,ML0405,0.20701143666666666
2012-02,ML0406,0.21379780999999998
2012-02,ML0407,0.22198991999999998
2012-02,ML05,0.18397053
2012-02,ML0501,0.19375668999999998
2012-02,ML0502,0.20552710333333335
2012-02,ML0503,0.19903513333333334
2012-02,ML0504,0.16636406
2012-02,ML0505,0.18415351000000002
2012-02,ML0506,0.18956625000000002
2012-02,ML0507,0.19661413333333333
2012-02,ML0508,0.17549809333333333
2012-02,ML06,0.10933574833333333
2012-02,ML0601,0.15629961666666667
2012-02,ML0602,0.10900610666666666
2012-02,ML0603,0.1496594
2012-02,ML0604,0.14989476999999998
2012-02,ML0605,0.10313834300000001
2012-02,ML07,0.12784786
2012-02,ML0701,0.14483653
2012-02,ML0702,0.11337179133333335
2012-02,ML0703,0.14106253333333332
2012-02,ML08,0.109410315
2012-02,ML0801,0.11128933933333333
2012-02,ML0802,0.12290464000000001
2012-02,ML0803,0.10484551800000001
2012-02,ML0804,0.11245369333333333
2012-02,ML09,0.20026666333333334
2012-02,ML0901,0.20026666333333334
2012-02,ML1004,0.12489317
2012-03,ML01,0.21838331333333336
2012-03,ML0101,0.2227716333333333
2012-03,ML0102,0.19419471
2012-03,ML0103,0.20116102333333333
2012-03,ML0104,0.26639933
2012-03,ML0105,0.23507507000000002
2012-03,ML0106,0.17639361
2012-03,ML0107,0.17252269666666667
2012-03,ML02,0.21456043333333333
2012-03,ML0201,0.20634549333333332
2012-03,ML0202,0.24749714666666667
2012-03,ML0203,0.2662142
2012-03,ML0204,0.24004802333333333
2012-03,ML0205,0.20995389333333334
2012-03,ML0206,0.2236630433333333
2012-03,ML0207,0.18226036333333331
2012-03,ML03,0.3111637
2012-03,ML0301,0.31859583666666663
2012-03,ML0302,0.36487198333333337
2012-03,ML0303,0.34686063666666667
2012-03,ML0304,0.24127726333333332
2012-03,ML0305,0.30391978000000003
2012-03,ML0306,0.3507329033333333
2012-03,ML0307,0.24393877666666666
2012-03,ML04,0.1966952266666667
2012-03,ML0401,0.22755983
2012-03,ML0402,0.22020030999999998
2012-03,ML0403,0.17914098
2012-03,ML0404,0.1789801
2012-03,ML0405,0.19606127333333334
2012-03,ML0406,0.19817122666666664
2012-03,ML0407,0.20888518
2012-03,ML05,0.17074742333333334
2012-03,ML0501,0.17845049999999998
2012-03,ML0502,0.1908716033333333
2012-03,ML0503,0.18460788333333333
2012-03,ML0504,0.15460151333333333
2012-03,ML0505,0.17128506666666668
2012-03,ML0506,0.17608833666666668
2012-03,ML0507,0.18158071333333334
2012-03,ML0508,0.16439936000000002
2012-03,ML06,0.108381765
2012-03,ML0601,0.14940567333333332
2012-03,ML0602,0.10872488833333334
2012-03,ML0603,0.14003018
2012-03,ML0604,0.14358525
2012-03,ML0605,0.103198342
2012-03,ML07,0.12231025866666667
2012-03,ML0701,0.13384812666666668
2012-03,ML0702,0.11051800033333332
2012-03,ML0703,0.13209073666666668
2012-03,ML08,0.10810067333333333
2012-03,ML0801,0.10960855666666665
2012-03,ML0802,0.11919604
2012-03,ML0803,0.104034948
2012-03,ML0804,0.11157534333333334
2012-03,ML09,0.19444814
2012-03,ML0901,0.19444814
2012-03,ML1004,0.121031498
2012-04,ML01,0.22292327999999997
2012-04,ML0101,0.22400937333333334
2012-04,ML0102,0.18709347333333334
2012-04,ML0103,0.19870257000000002
2012-04,ML0104,0.2982088766666667
2012-04,ML0105,0.24231976
2012-04,ML0106,0.17417567333333336
2012-04,ML0107,0.16578431999999999
2012-04,ML02,0.2215918033333333
2012-04,ML0201,0.19694007333333333
2012-04,ML0202,0.26628137333333335
2012-04,ML0203,0.3147257133333333
2012-04,ML0204,0.2693929766666667
2012-04,ML0205,0.20708185333333332
2012-04,ML0206,0.22388624999999998
2012-04,ML0207,0.17538907666666667
2012-04,ML03,0.36361156
2012-04,ML0301,0.3836784633333334
2012-04,ML0302,0.42981714
2012-04,ML0303,0.40584845666666663
2012-04,ML0304,0.25652834
2012-04,ML0305,0.3518096933333334
2012-04,ML0306,0.42681334
2012-04,ML0307,0.26075511333333334
2012-04,ML04,0.19017602666666666
2012-04,ML0401,0.21706542333333334
2012-04,ML0402,0.21287402333333336
2012-04,ML0403,0.17180688333333335
2012-04,ML0404,0.17347564333333332
2012-04,ML0405,0.19452087666666665
2012-04,ML0406,0.18657804999999997
2012-04,ML0407,0.21163778
2012-04,ML05,0.16559817000000002
2012-04,ML0501,0.17333775333333334
2012-04,ML0502,0.18504146000000002
2012-04,ML0503,0.18078040333333334
2012-04,ML0504,0.1509457
2012-04,ML0505,0.16406056
2012-04,ML0506,0.17199506666666667
2012-04,ML0507,0.17404663
2012-04,ML0508,0.16006603
2012-04,ML06,0.10808855333333334
2012-04,ML0601,0.14407879
2012-04,ML0602,0.10836484666666667
2012-04,ML0603,0.13667809333333333
2012-04,ML0604,0.14073704333333334
2012-04,ML0605,0.10340451
2012-04,ML07,0.12045971333333333
2012-04,ML0701,0.13012011999999998
2012-04,ML0702,0.10992740466666667
2012-04,ML0703,0.12999373666666666
2012-04,ML08,0.10738730833333333
2012-04,ML0801,0.10784698333333333
2012-04,ML0802,0.11761734666666668
2012-04,ML0803,0.10366360466666667
2012-04,ML0804,0.11129285
2012-04,ML09,0.20066666
2012-04,ML0901,0.20066666
2012-04,ML1004,0.11915139666666667
2012-05,ML01,0.24715479666666665
2012-05,ML0101,0.25026727666666665
2012-05,ML0102,0.18301056333333332
2012-05,ML0103,0.19755731666666665
2012-05,ML0104,0.36665200333333337
2012-05,ML0105,0.28616020999999997
2012-05,ML0106,0.16902093666666665
2012-05,ML0107,0.16290755999999998
2012-05,ML02,0.25473192666666666
2012-05,ML0201,0.2154074
2012-05,ML0202,0.31745683333333335
2012-05,ML0203,0.41917201000000004
2012-05,ML0204,0.34802160666666665
2012-05,ML0205,0.22143878000000003
2012-05,ML0206,0.2629958666666667
2012-05,ML0207,0.17583849
2012-05,ML03,0.4352978033333333
2012-05,ML0301,0.47517056333333335
2012-05,ML0302,0.49679583
2012-05,ML0303,0.4799972733333333
2012-05,ML0304,0.2947162266666667
2012-05,ML0305,0.4150374333333333
2012-05,ML0306,0.5203446500000001
2012-05,ML0307,0.30240937
2012-05,ML04,0.19384893666666667
2012-05,ML0401,0.23479957333333334
2012-05,ML0402,0.22576306000000002
2012-05,ML0403,0.16872645
2012-05,ML0404,0.17255860999999997
2012-05,ML0405,0.20102154000000003
2012-05,ML0406,0.18590502
2012-05,ML0407,0.22155970333333333
2012-05,ML05,0.16232606000000002
2012-05,ML0501,0.17088497333333333
2012-05,ML0502,0.18330398666666667
2012-05,ML0503,0.17955202666666667
2012-05,ML0504,0.15004288
2012-05,ML0505,0.15840356
2012-05,ML0506,0.16725157333333332
2012-05,ML0507,0.16919721666666665
2012-05,ML0508,0.15363675
2012-05,ML06,0.10770835333333334
2012-05,ML0601,0.14168295
2012-05,ML0602,0.10729506
2012-05,ML0603,0.13717006666666667
2012-05,ML0604,0.13703530333333333
2012-05,ML0605,0.10324872166666665
2012-05,ML07,0.11922149500000001
2012-05,ML0701,0.12973025666666668
2012-05,ML0702,0.10946099
2012-05,ML0703,0.12918322999999998
2012-05,ML08,0.10630390166666666
2012-05,ML0801,0.10627162866666667
2012-05,ML0802,0.11633592
2012-05,ML0803,0.10259819333333335
2012-05,ML0804,0.11070006866666667
2012-05,ML09,0.22903332333333334
2012-05,ML0901,0.22903332333333334
2012-05,ML1004,0.117039275
2012-06,ML01,0.33466686
2012-06,ML0101,0.3658750933333333
2012-06,ML0102,0.21050356666666667
2012-06,ML0103,0.24961419000000004
2012-06,ML0104,0.5060462466666666
2012-06,ML0105,0.40942833000000006
2012-06,ML0106,0.19151003666666666
2012-06,ML0107,0.19096305333333333
2012-06,ML02,0.3344308566666667
2012-06,ML0201,0.3016277666666667
2012-06,ML0202,0.43222836666666664
2012-06,ML0203,0.5593600866666667
2012-06,ML0204,0.47970546333333336
2012-06,ML0205,0.2985231566666667
2012-06,ML0206,0.3817467133333334
2012-06,ML0207,0.19715941333333334
2012-06,ML03,0.53263518
2012-06,ML0301,0.57779019
2012-06,ML0302,0.5676368733333333
2012-06,ML0303,0.5753496166666666
2012-06,ML0304,0.39710702999999997
2012-06,ML0305,0.5158332666666666
2012-06,ML0306,0.6130783233333333
2012-06,ML0307,0.39829999
2012-06,ML04,0.24485444666666667
2012-06,ML0401,0.3370823966666667
2012-06,ML0402,0.31145022666666666
2012-06,ML0403,0.18506834333333333
2012-06,ML0404,0.19688574666666667
2012-06,ML0405,0.26531834666666665
2012-06,ML0406,0.24017084666666666
2012-06,ML0407,0.28121524666666664
2012-06,ML05,0.17752347666666668
2012-06,ML0501,0.20002473333333334
2012-06,ML0502,0.22976507333333332
2012-06,ML0503,0.20993558
2012-06,ML0504,0.15543484999999999
2012-06,ML0505,0.17109023666666667
2012-06,ML0506,0.17860177666666666
2012-06,ML0507,0.18404267333333335
2012-06,ML0508,0.1575555133333333
2012-06,ML06,0.10698
2012-06,ML0601,0.14029128666666668
2012-06,ML0602,0.10717215333333334
2012-06,ML0603,0.13411754666666667
2012-06,ML0604,0.14066817666666667
2012-06,ML0605,0.10249669666666666
2012-06,ML07,0.11673444333333333
2012-06,ML0701,0.12978227
2012-06,ML0702,0.10522059
2012-06,ML0703,0.12637999333333336
2012-06,ML08,0.10428381833333333
2012-06,ML0801,0.10461150833333333
2012-06,ML0802,0.11365432166666667
2012-06,ML0803,0.10042109333333334
2012-06,ML0804,0.10930064
2012-06,ML09,0.29289259333333334
2012-06,ML0901,0.29289259333333334
2012-06,ML1004,0.11491121333333333
2012-07,ML01,0.5171832
2012-07,ML0101,0.5780190333333333
2012-07,ML0102,0.4023220633333333
2012-07,ML0103,0.41627013333333335
2012-07,ML0104,0.6762067799999999
2012-07,ML0105,0.60055757
2012-07,ML0106,0.35342957
2012-07,ML0107,0.33171962666666666
2012-07,ML02,0.4940834666666667
2012-07,ML0201,0.47084548
2012-07,ML0202,0.5797739166666666
2012-07,ML0203,0.6746191100000001
2012-07,ML0204,0.6134471366666666
2012-07,ML0205,0.4854449033333333
2012-07,ML0206,0.5434572133333333
2012-07,ML0207,0.36918645
2012-07,ML03,0.6387535533333334
2012-07,ML0301,0.6709369633333333
2012-07,ML0302,0.6429065033333333
2012-07,ML0303,0.6675989433333333
2012-07,ML0304,0.5439425999999999
2012-07,ML0305,0.6351576
2012-07,ML0306,0.6918553166666667
2012-07,ML0307,0.5457751533333334
2012-07,ML04,0.38287389
2012-07,ML0401,0.4906645666666667
2012-07,ML0402,0.4582222266666667
2012-07,ML0403,0.27548486
2012-07,ML0404,0.3491466433333333
2012-07,ML0405,0.3915808
2012-07,ML0406,0.38321756
2012-07,ML0407,0.41065436666666666
2012-07,ML05,0.26574902666666667
2012-07,ML0501,0.30077765666666667
2012-07,ML0502,0.35581482333333336
2012-07,ML0503,0.3082659833333333
2012-07,ML0504,0.2358042966666667
2012-07,ML0505,0.2635136
2012-07,ML0506,0.2409827
2012-07,ML0507,0.28334242000000004
2012-07,ML0508,0.22194117666666666
2012-07,ML06,0.11260908333333335
2012-07,ML0601,0.15438711333333333
2012-07,ML0602,0.11423554333333334
2012-07,ML0603,0.17469050333333333
2012-07,ML0604,0.19536736333333335
2012-07,ML0605,0.10207340533333333
2012-07,ML07,0.130945202
2012-07,ML0701,0.14880221666666668
2012-07,ML0702,0.10372520833333333
2012-07,ML0703,0.14310594333333335
2012-07,ML08,0.10400078
2012-07,ML0801,0.10604899133333334
2012-07,ML0802,0.11447642466666667
2012-07,ML0803,0.09948464
2012-07,ML0804,0.10880110733333333
2012-07,ML09,0.37311480999999996
2012-07,ML0901,0.37311480999999996
2012-07,ML1004,0.13528622133333332
2012-08,ML01,0.6734296666666667
2012-08,ML0101,0.7284812
2012-08,ML0102,0.6119359933333334
2012-08,ML0103,0.5930954566666666
2012-08,ML0104,0.7752159000000001
2012-08,ML0105,0.74210063
2012-08,ML0106,0.5329536
2012-08,ML0107,0.5053237833333334
2012-08,ML02,0.6305016433333334
2012-08,ML0201,0.6096944333333333
2012-08,ML0202,0.6731062233333334
2012-08,ML0203,0.7290460799999999
2012-08,ML0204,0.7025813666666667
2012-08,ML0205,0.6502822533333333
2012-08,ML0206,0.6497187033333334
2012-08,ML0207,0.55440092
2012-08,ML03,0.7001892499999999
2012-08,ML0301,0.7201559533333333
2012-08,ML0302,0.6962563933333333
2012-08,ML0303,0.71773088
2012-08,ML0304,0.64103787
2012-08,ML0305,0.7033316033333333
2012-08,ML0306,0.7261641133333333
2012-08,ML0307,0.6473302333333333
2012-08,ML04,0.5140052666666667
2012-08,ML0401,0.5965914866666667
2012-08,ML0402,0.5727890333333333
2012-08,ML0403,0.39110410999999995
2012-08,ML0404,0.50390621
2012-08,ML0405,0.5069828266666666
2012-08,ML0406,0.51511206
2012-08,ML0407,0.5461188
2012-08,ML05,0.39694058000000004
2012-08,ML0501,0.41536072
2012-08,ML0502,0.48345771
2012-08,ML0503,0.40601914
2012-08,ML0504,0.37082299999999996
2012-08,ML0505,0.3967583133333334
2012-08,ML0506,0.34758847333333337
2012-08,ML0507,0.44718264
2012-08,ML0508,0.35105132
2012-08,ML06,0.12532526
2012-08,ML0601,0.19053863000000001
2012-08,ML0602,0.12592685
2012-08,ML0603,0.26372127666666667
2012-08,ML0604,0.27259475666666666
2012-08,ML0605,0.10400211
2012-08,ML07,0.16602272666666665
2012-08,ML0701,0.22412633999999998
2012-08,ML0702,0.10891332999999999
2012-08,ML0703,0.20274514
2012-08,ML08,0.10648869133333333
2012-08,ML0801,0.11097949633333333
2012-08,ML0802,0.12231703666666667
2012-08,ML0803,0.100749188
2012-08,ML0804,0.10930957133333334
2012-08,ML09,0.4375222066666667
2012-08,ML0901,0.4375222066666667
2012-08,ML1004,0.16394381666666666
2012-09,ML01,0.6955838166666667
2012-09,ML0101,0.75711841
2012-09,ML0102,0.6319073533333334
2012-09,ML0103,0.6254028666666667
2012-09,ML0104,0.7913000433333334
2012-09,ML0105,0.7605169333333333
2012-09,ML0106,0.5420287133333334
2012-09,ML0107,0.5338236066666666
2012-09,ML02,0.6325063000000001
2012-09,ML0201,0.6085662666666667
2012-09,ML0202,0.6762424366666666
2012-09,ML0203,0.7267962666666667
2012-09,ML0204,0.7102003966666667
2012-09,ML0205,0.6611923599999999
2012-09,ML0206,0.6433212899999999
2012-09,ML0207,0.5525725366666666
2012-09,ML03,0.6988794033333333
2012-09,ML0301,0.72111734
2012-09,ML0302,0.7084092433333332
2012-09,ML0303,0.7242365
2012-09,ML0304,0.6346503
2012-09,ML0305,0.7007086866666666
2012-09,ML0306,0.7207906866666667
2012-09,ML0307,0.6314686133333334
2012-09,ML04,0.5313388
2012-09,ML0401,0.6056569166666667
2012-09,ML0402,0.5839715066666668
2012-09,ML0403,0.43374847666666666
2012-09,ML0404,0.5017888833333334
2012-09,ML0405,0.5335924166666667
2012-09,ML0406,0.5410254333333334
2012-09,ML0407,0.5692615999999999
2012-09,ML05,0.417861
2012-09,ML0501,0.4303447
2012-09,ML0502,0.5099533900000001
2012-09,ML0503,0.4459608
2012-09,ML0504,0.36303888666666667
2012-09,ML0505,0.42496
2012-09,ML0506,0.39383662
2012-09,ML0507,0.5002362533333334
2012-09,ML0508,0.3650047966666667
2012-09,ML06,0.12518506333333332
2012-09,ML0601,0.21056362666666664
2012-09,ML0602,0.12628755866666666
2012-09,ML0603,0.2484505
2012-09,ML0604,0.2591899
2012-09,ML0605,0.105722182
2012-09,ML07,0.16926376666666668
2012-09,ML0701,0.24137407
2012-09,ML0702,0.11843465666666668
2012-09,ML0703,0.20719461000000003
2012-09,ML08,0.11045461000000001
2012-09,ML0801,0.11618985666666666
2012-09,ML0802,0.12992293666666666
2012-09,ML0803,0.104257417
2012-09,ML0804,0.11114976666666666
2012-09,ML09,0.44290740999999995
2012-09,ML0901,0.44290740999999995
2012-09,ML1004,0.15897511
2012-10,ML01,0.6099206433333334
2012-10,ML0101,0.6804019466666666
2012-10,ML0102,0.5259298166666667
2012-10,ML0103,0.5296434933333333
2012-10,ML0104,0.7483448366666666
2012-10,ML0105,0.6738757666666667
2012-10,ML0106,0.4341157666666667
2012-10,ML0107,0.4386419766666667
2012-10,ML02,0.5330925333333333
2012-10,ML0201,0.49316665
2012-10,ML0202,0.6004576
2012-10,ML0203,0.6723104633333333
2012-10,ML0204,0.63577138
2012-10,ML0205,0.5397357766666667
2012-10,ML0206,0.53889089
2012-10,ML0207,0.43682076333333336
2012-10,ML03,0.6473897666666667
2012-10,ML0301,0.6735198800000001
2012-10,ML0302,0.6734855566666665
2012-10,ML0303,0.6886306466666667
2012-10,ML0304,0.5595265833333333
2012-10,ML0305,0.64746124
2012-10,ML0306,0.6816544633333333
2012-10,ML0307,0.5466372366666666
2012-10,ML04,0.4476635466666667
2012-10,ML0401,0.5335374566666667
2012-10,ML0402,0.50978139
2012-10,ML0403,0.3781376066666667
2012-10,ML0404,0.40026232666666667
2012-10,ML0405,0.46742018999999996
2012-10,ML0406,0.45688403333333333
2012-10,ML0407,0.46950219666666665
2012-10,ML05,0.3459129933333333
2012-10,ML0501,0.34494418
2012-10,ML0502,0.43755756333333334
2012-10,ML0503,0.44727611333333334
2012-10,ML0504,0.2614927833333333
2012-10,ML0505,0.34002684999999994
2012-10,ML0506,0.4035025966666666
2012-10,ML0507,0.43054797666666667
2012-10,ML0508,0.29083648666666667
2012-10,ML06,0.11736169333333334
2012-10,ML0601,0.19338408333333335
2012-10,ML0602,0.12076360000000001
2012-10,ML0603,0.18595410333333331
2012-10,ML0604,0.20806445666666665
2012-10,ML0605,0.10496854333333333
2012-10,ML07,0.14820349666666666
2012-10,ML0701,0.18523303666666666
2012-10,ML0702,0.1205188
2012-10,ML0703,0.16693913333333335
2012-10,ML08,0.11174163033333333
2012-10,ML0801,0.11746820333333334
2012-10,ML0802,0.12854113333333334
2012-10,ML0803,0.10612147833333334
2012-10,ML0804,0.11251332666666665
2012-10,ML09,0.38824443666666664
2012-10,ML0901,0.38824443666666664
2012-10,ML1004,0.14413317333333334
2012-11,ML01,0.4747512566666667
2012-11,ML0101,0.5366642066666667
2012-11,ML0102,0.3703607566666667
2012-11,ML0103,0.39430133
2012-11,ML0104,0.6472388666666666
2012-11,ML0105,0.53260167
2012-11,ML0106,0.3098728533333333
2012-11,ML0107,0.30713764666666665
2012-11,ML02,0.41076145666666664
2012-11,ML0201,0.36742816333333334
2012-11,ML0202,0.48208201666666667
2012-11,ML0203,0.5660438166666667
2012-11,ML0204,0.51496814
2012-11,ML0205,0.3919407033333333
2012-11,ML0206,0.4121946566666666
2012-11,ML0207,0.32088572666666665
2012-11,ML03,0.55343644
2012-11,ML0301,0.5730740566666667
2012-11,ML0302,0.5946526166666667
2012-11,ML0303,0.6018966566666667
2012-11,ML0304,0.45474999
2012-11,ML0305,0.5579091666666667
2012-11,ML0306,0.5929162733333334
2012-11,ML0307,0.44685531666666667
2012-11,ML04,0.34794449
2012-11,ML0401,0.42672192999999997
2012-11,ML0402,0.40839733333333333
2012-11,ML0403,0.30226865333333336
2012-11,ML0404,0.3028303466666667
2012-11,ML0405,0.37280252
2012-11,ML0406,0.34814156333333335
2012-11,ML0407,0.3641451666666667
2012-11,ML05,0.2881606666666667
2012-11,ML0501,0.2700133833333333
2012-11,ML0502,0.34492184666666664
2012-11,ML0503,0.41563084
2012-11,ML0504,0.20682351666666668
2012-11,ML0505,0.25824562666666667
2012-11,ML0506,0.3967923133333333
2012-11,ML0507,0.36627910666666663
2012-11,ML0508,0.24944042
2012-11,ML06,0.11242487666666667
2012-11,ML0601,0.16869620333333335
2012-11,ML0602,0.11363378466666667
2012-11,ML0603,0.16133586666666666
2012-11,ML0604,0.17532392
2012-11,ML0605,0.10402771333333334
2012-11,ML07,0.13517987666666667
2012-11,ML0701,0.15470873333333332
2012-11,ML0702,0.119630768
2012-11,ML0703,0.14818393666666665
2012-11,ML08,0.11202116266666667
2012-11,ML0801,0.11729028333333334
